V3_RECLAIM | NO_VERIFIED_EDGE | model A | policy {'p_tp_min': 0.25} | model_hash 5fc8dfc4486afbdb..
SIGNAL | MINT=2fa3dc0b5ee906bd | SEG=VAL | DAY=2026-09-03 | PROGRESS=0.42 | P_TP_FIRST=0.258 | P_SL_FIRST=0.640 | P_TIMEOUT=0.102 | EXPECTED_NET_SOL=+0.0174 | EXPECTED_NET_LCB90=-0.0115 | PREDICTION_UNCERTAINTY=0.067 | TOP_POSITIVE_DRIVERS=creator_sell_share,pullback_duration_s,buy_vol_post | TOP_RISK_DRIVERS=creator_sold_flag,new_buyers_post,pullback_slots | OUTCOME=TP_FIRST (CURVE_ONLY) | PNL=+0.2002 | ACTION=WATCH (policy_enabled=false)
SIGNAL | MINT=7abe28a6b59262ee | SEG=VAL | DAY=2026-09-03 | PROGRESS=0.57 | P_TP_FIRST=0.291 | P_SL_FIRST=0.555 | P_TIMEOUT=0.154 | EXPECTED_NET_SOL=+0.0228 | EXPECTED_NET_LCB90=-0.0061 | PREDICTION_UNCERTAINTY=0.069 | TOP_POSITIVE_DRIVERS=creator_sell_share,progress,pullback_trades | TOP_RISK_DRIVERS=creator_sold_flag,buy_vol_pre,rs_sol | OUTCOME=SL_FIRST (CURVE_ONLY) | PNL=-0.0992 | ACTION=WATCH (policy_enabled=false)
SIGNAL | MINT=6a91ada68890494f | SEG=VAL | DAY=2026-09-03 | PROGRESS=0.41 | P_TP_FIRST=0.274 | P_SL_FIRST=0.678 | P_TIMEOUT=0.047 | EXPECTED_NET_SOL=+0.0807 | EXPECTED_NET_LCB90=+0.0447 | PREDICTION_UNCERTAINTY=0.068 | TOP_POSITIVE_DRIVERS=pullback_trades,pullback_slots,n_trades_total | TOP_RISK_DRIVERS=seller_inventory_decline,buyer_retention,pullback_duration_s | OUTCOME=SL_FIRST (CURVE_ONLY) | PNL=-0.1661 | ACTION=WATCH (policy_enabled=false)
SIGNAL | MINT=d9f2b05470bac51a | SEG=VAL | DAY=2026-09-03 | PROGRESS=0.45 | P_TP_FIRST=0.266 | P_SL_FIRST=0.698 | P_TIMEOUT=0.036 | EXPECTED_NET_SOL=+0.0722 | EXPECTED_NET_LCB90=+0.0362 | PREDICTION_UNCERTAINTY=0.067 | TOP_POSITIVE_DRIVERS=creator_sell_share,pullback_slots,n_trades_total | TOP_RISK_DRIVERS=creator_sold_flag,pullback_duration_s,time_since_anchor_s | OUTCOME=SL_FIRST (CURVE_ONLY) | PNL=-0.0704 | ACTION=WATCH (policy_enabled=false)
SIGNAL | MINT=8c5350ed55f4a4a0 | SEG=VAL | DAY=2026-09-03 | PROGRESS=0.42 | P_TP_FIRST=0.275 | P_SL_FIRST=0.672 | P_TIMEOUT=0.052 | EXPECTED_NET_SOL=+0.0304 | EXPECTED_NET_LCB90=-0.0057 | PREDICTION_UNCERTAINTY=0.068 | TOP_POSITIVE_DRIVERS=pullback_trades,pullback_slots,new_buyers_post | TOP_RISK_DRIVERS=pullback_duration_s,buy_vol_pre,seller_inventory_decline | OUTCOME=SL_FIRST (CURVE_ONLY) | PNL=-0.1754 | ACTION=WATCH (policy_enabled=false)
SIGNAL | MINT=9f96e49056ac4442 | SEG=VAL | DAY=2026-09-03 | PROGRESS=0.40 | P_TP_FIRST=0.306 | P_SL_FIRST=0.640 | P_TIMEOUT=0.054 | EXPECTED_NET_SOL=+0.0086 | EXPECTED_NET_LCB90=-0.0203 | PREDICTION_UNCERTAINTY=0.070 | TOP_POSITIVE_DRIVERS=sell_vol_pre,pullback_trades,pullback_slots | TOP_RISK_DRIVERS=pullback_duration_s,buy_vol_pre,imbalance_window | OUTCOME=SL_FIRST (CURVE_ONLY) | PNL=-0.1083 | ACTION=WATCH (policy_enabled=false)
SIGNAL | MINT=5545bcbbd1649b04 | SEG=VAL | DAY=2026-09-03 | PROGRESS=0.39 | P_TP_FIRST=0.297 | P_SL_FIRST=0.557 | P_TIMEOUT=0.146 | EXPECTED_NET_SOL=+0.0391 | EXPECTED_NET_LCB90=+0.0030 | PREDICTION_UNCERTAINTY=0.070 | TOP_POSITIVE_DRIVERS=pullback_duration_s,buy_vol_pre,n_trades_total | TOP_RISK_DRIVERS=pullback_slots,buyer_retention,sell_vol_pre | OUTCOME=SL_FIRST (CURVE_ONLY) | PNL=-0.1905 | ACTION=WATCH (policy_enabled=false)
SIGNAL | MINT=bc903802c23d3048 | SEG=CONF | DAY=2026-09-04 | PROGRESS=0.45 | P_TP_FIRST=0.290 | P_SL_FIRST=0.644 | P_TIMEOUT=0.066 | EXPECTED_NET_SOL=+0.0789 | EXPECTED_NET_LCB90=+0.0428 | PREDICTION_UNCERTAINTY=0.069 | TOP_POSITIVE_DRIVERS=pullback_trades,pullback_slots,pullback_depth | TOP_RISK_DRIVERS=pullback_duration_s,buy_vol_pre,buyer_retention | OUTCOME=SL_FIRST (CURVE_ONLY) | PNL=-0.1913 | ACTION=WATCH (policy_enabled=false)
SIGNAL | MINT=2746ab2c04b35594 | SEG=CONF | DAY=2026-09-04 | PROGRESS=0.49 | P_TP_FIRST=0.281 | P_SL_FIRST=0.665 | P_TIMEOUT=0.054 | EXPECTED_NET_SOL=+0.0418 | EXPECTED_NET_LCB90=+0.0058 | PREDICTION_UNCERTAINTY=0.069 | TOP_POSITIVE_DRIVERS=buy_vol_pre,creator_sell_share,new_buyers_post | TOP_RISK_DRIVERS=creator_sold_flag,pullback_trades,sell_vol_pre | OUTCOME=TP_FIRST (CURVE_RESOLVED_BEFORE_MIGRATION) | PNL=+0.2615 | ACTION=WATCH (policy_enabled=false)
SIGNAL | MINT=de4038f4b9f01d07 | SEG=CONF | DAY=2026-09-04 | PROGRESS=0.47 | P_TP_FIRST=0.328 | P_SL_FIRST=0.612 | P_TIMEOUT=0.060 | EXPECTED_NET_SOL=+0.0357 | EXPECTED_NET_LCB90=-0.0003 | PREDICTION_UNCERTAINTY=0.072 | TOP_POSITIVE_DRIVERS=creator_sell_share,pullback_trades,pullback_slots | TOP_RISK_DRIVERS=creator_sold_flag,seller_inventory_decline,pullback_duration_s | OUTCOME=TP_FIRST (CURVE_ONLY) | PNL=+0.2526 | ACTION=WATCH (policy_enabled=false)
SIGNAL | MINT=663fc93a03f6f35d | SEG=CONF | DAY=2026-09-04 | PROGRESS=0.48 | P_TP_FIRST=0.303 | P_SL_FIRST=0.615 | P_TIMEOUT=0.082 | EXPECTED_NET_SOL=+0.0775 | EXPECTED_NET_LCB90=+0.0414 | PREDICTION_UNCERTAINTY=0.070 | TOP_POSITIVE_DRIVERS=creator_sell_share,pullback_trades,top10_share | TOP_RISK_DRIVERS=creator_sold_flag,new_buyers_post,seller_inventory_decline | OUTCOME=TP_FIRST (CURVE_ONLY) | PNL=+0.2588 | ACTION=WATCH (policy_enabled=false)
SIGNAL | MINT=106b076d1d6c142f | SEG=CONF | DAY=2026-09-04 | PROGRESS=0.65 | P_TP_FIRST=0.262 | P_SL_FIRST=0.687 | P_TIMEOUT=0.052 | EXPECTED_NET_SOL=+0.0937 | EXPECTED_NET_LCB90=+0.0576 | PREDICTION_UNCERTAINTY=0.067 | TOP_POSITIVE_DRIVERS=progress,creator_sell_share,pullback_trades | TOP_RISK_DRIVERS=seller_inventory_decline,creator_sold_flag,dist_to_migration_sol | OUTCOME=SL_FIRST (CURVE_ONLY) | PNL=-0.2194 | ACTION=WATCH (policy_enabled=false)
SIGNAL | MINT=f83b8473ec0704fd | SEG=CONF | DAY=2026-09-04 | PROGRESS=0.50 | P_TP_FIRST=0.279 | P_SL_FIRST=0.666 | P_TIMEOUT=0.055 | EXPECTED_NET_SOL=+0.1108 | EXPECTED_NET_LCB90=+0.0747 | PREDICTION_UNCERTAINTY=0.068 | TOP_POSITIVE_DRIVERS=creator_sell_share,top10_share,n_trades_total | TOP_RISK_DRIVERS=seller_inventory_decline,creator_sold_flag,buy_vol_pre | OUTCOME=SL_FIRST (CURVE_ONLY) | PNL=-0.2079 | ACTION=WATCH (policy_enabled=false)
SIGNAL | MINT=04a5000427c71819 | SEG=CONF | DAY=2026-09-04 | PROGRESS=0.46 | P_TP_FIRST=0.264 | P_SL_FIRST=0.697 | P_TIMEOUT=0.040 | EXPECTED_NET_SOL=+0.0352 | EXPECTED_NET_LCB90=-0.0009 | PREDICTION_UNCERTAINTY=0.067 | TOP_POSITIVE_DRIVERS=creator_sell_share,pullback_trades,n_trades_total | TOP_RISK_DRIVERS=new_buyers_post,seller_inventory_decline,creator_sold_flag | OUTCOME=SL_FIRST (CURVE_RESOLVED_BEFORE_MIGRATION) | PNL=-0.0905 | ACTION=WATCH (policy_enabled=false)
SIGNAL | MINT=77b2e91374cb3d54 | SEG=CONF | DAY=2026-09-04 | PROGRESS=0.40 | P_TP_FIRST=0.318 | P_SL_FIRST=0.638 | P_TIMEOUT=0.043 | EXPECTED_NET_SOL=+0.0026 | EXPECTED_NET_LCB90=-0.0264 | PREDICTION_UNCERTAINTY=0.071 | TOP_POSITIVE_DRIVERS=pullback_trades,pullback_slots,pullback_depth | TOP_RISK_DRIVERS=pullback_duration_s,buy_vol_pre,seller_inventory_decline | OUTCOME=SL_FIRST (CURVE_ONLY) | PNL=-0.0996 | ACTION=WATCH (policy_enabled=false)
